word,NumMeanings,NumSenses,SingleWordOrPhrase,transitive_verb,intransitive_verb,adjective,noun,verb,plural_noun,adverb,suffix,interjection,prefix,preposition,abbreviation,NONE_EMPTYLINEINOTHERFILE,conjunction,pronoun,indefinite_article,auxiliary_verb,plural_pronoun,imperative_verb,definite_article
caltrop,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crankpin__crank_pin_,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
axiom,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dinky,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reminiscent,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mishmash,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HST,1,1,singleword.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cove,1,5,singleword.,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chroma,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaguar,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
treacle,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
antitoxin,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
political_science,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obstinacy,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
confab,1,2,singleword.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
information,1,4,singleword.,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corm,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off-white,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paper_cutter,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misfortune,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hairspring,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mimicry,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minus_sign,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deceased,1,2,singleword.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blowup,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nona-,1,1,singleword.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
heresy,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accrual,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alcaide__alcayde_,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
self-induction,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nine_days__wonder,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assured,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erroneous,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
becalm,1,1,singleword.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
notum,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trilateral,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zymology,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prise__prize_,1,2,phrase.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surrey,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glorious,1,4,singleword.,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
simple_machine,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
break-even,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wow,2,3,singleword.,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
arbitration,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
body_English,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hair-trigger,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flabbergast,1,1,singleword.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,1,3,singleword.,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
lovebird,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tachyon,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
he,2,5,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
prime_minister,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,1,5,singleword.,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
aberrant,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
safrole,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hera,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parochial,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polyhedron,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paraprofessional,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ring_toss,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ringgit,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cypress,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perpetual,1,4,singleword.,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stability,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alliance,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tooth_powder,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afro,1,3,singleword.,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rice_paper,1,2,phrase.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diaspora,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
point_system,1,4,phrase.,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kill_two_birds_with_one_stone,1,1,phrase.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
immemorial,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lickety-split,1,1,singleword.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sunfast,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hammer,1,12,singleword.,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurd,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feverfew,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
debonair__debonaire_,1,1,phrase.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
statutory,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doomsday_Book,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sodium_Pentothal,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sukkoth__Sukkot_or_Succoth_,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fag,1,4,singleword.,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vomitus,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rehab,1,2,singleword.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lavage,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
audience,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
work_house,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ultrasonic,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thickness,1,4,singleword.,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pictorial,1,5,singleword.,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kappa,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rough_trade,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ripoff_or_rip-off,1,3,phrase.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gender,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fortuneteller,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absorbed,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ellipse,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tonguing,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ducking_stool,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
read_between_the_lines,2,2,phrase.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,1,1,singleword.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
monsieur,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umbrella_bird,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
split_personality,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
divided,1,3,singleword.,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
below,1,6,singleword.,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
Hanseatic_League,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ice_shelf,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
couch_potato,2,2,phrase.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
longhand,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kidney_stone,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bless,1,5,singleword.,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trajectory,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphesis,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outercoat,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mariculture,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
screed,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dissentient,1,2,singleword.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qintar_or_quintar__qindar_,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scrimshaw,1,3,singleword.,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trivia,1,2,singleword.,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
photocomposer,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rootless,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
engraving,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
estimation,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhizoid,1,2,singleword.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wet,1,11,singleword.,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
singsong,1,3,singleword.,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evacuate,1,5,singleword.,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prophecy,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pun,1,4,singleword.,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entrepreneur,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game,1,9,singleword.,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingwood,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jumper_cables,1,1,phrase.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
endear,1,1,singleword.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catalysis,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reminisce,1,1,singleword.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sensible,1,4,singleword.,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hash,1,5,singleword.,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spirea__spiraea_,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whensoever,1,2,singleword.,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
marshland,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novocaine,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haulage,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
affinity,1,5,singleword.,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platelet,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vellum,1,4,singleword.,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
undersign,1,1,singleword.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wankel_engine,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ion,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out_of_bounds,1,2,phrase.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassock,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maul,1,3,singleword.,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
golden_retriever,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hardcover,1,2,singleword.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
day_letter,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accomplished,1,3,singleword.,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alterative,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basso,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hekto-,1,1,singleword.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
boor,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
physician_s_assistant,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
advice,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commit,1,5,singleword.,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daughter-in-law,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spinal_column,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mealy-mouthed,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cablevision,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deferential,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruise,1,6,singleword.,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nitrate,1,3,singleword.,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cofferdam,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arthro-__arthr-_,1,1,phrase.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
masterly,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ivory_tower,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ides,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javelin,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stressful,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inertia,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lupus_vulgaris,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
veritable,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lorry,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spacewoman,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hardware,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huh,1,3,singleword.,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
chemiluminescence,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehran_or_Teheran,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thong,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanner,2,2,singleword.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downy,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elide,1,2,singleword.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salubrious,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ugly_duckling,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tank_car,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_and_B,1,1,phrase.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
re-lay,1,1,singleword.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valence_electrons,1,1,phrase.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
high-rise,1,2,singleword.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cumulative,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cockscomb,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
retail,1,6,singleword.,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman_alphabet,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
make_the_grade,1,1,phrase.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dogtooth_violet,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
souvenir,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,1,2,singleword.,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
strangulate,1,2,singleword.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
organist,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
certain,1,8,singleword.,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sheen,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eastbound,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mackerel,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anastrophe,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aestheticism_or_estheticism,1,2,phrase.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St__Lucia,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
positively,1,3,singleword.,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
dauphin,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arabesque,1,4,singleword.,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dolt,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
French_kiss,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kith,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
battle_fatigue,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonquil,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starry-eyed,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deadlight,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yataghan__yatagan_,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bell_curve,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calci-__calc-_,1,1,phrase.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ill-use,1,2,singleword.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradate,1,2,singleword.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genital,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wishy-washy,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dissimilitude,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anachronism,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fruitcake,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greyhound__grayhound_,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pore,2,4,singleword.,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bowline,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
triglyceride,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daw,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mudfish,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vedanta,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horseshoe_crab,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jump_rope,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
well-appointed,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rough-and-ready,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chatter,1,7,singleword.,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overachieve,1,2,singleword.,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skid,1,8,singleword.,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
half-cocked,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eo-,1,1,singleword.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
